id,split,label,language,midfiller,endfiller,synthetic,dataset
a3b739e7-62c1-415c-b467-3213bba58d97,train,1,fra,False,False,True,chirp3_1
7803d15b-50d0-4b86-9d01-28e64d4323ad,train,1,rus,True,False,True,chirp3_1
d20b565d-73f1-4427-8106-74dc8e54c126,train,1,eng,,,False,liva_1
bc398769-a7e2-4ce7-b642-05868aa51bdb,train,1,eng,True,False,True,chirp3_1
c2698e4d-8f8b-4ab3-8983-bf7559045e34,train,1,deu,True,False,True,chirp3_1
c22cfab9-8d1f-4715-a014-0f07fa019333,train,0,vie,True,True,True,chirp3_2
785fee99-d5c5-4677-a56c-ac47c499a255,train,1,spa,True,False,True,chirp3_1
780957b7-2f0f-467e-80c3-0f4dbe2a5234,train,1,dan,False,False,True,chirp3_2
78051e70-bf72-4680-b588-440cb72d6d79,train,0,nld,False,True,True,chirp3_1
a38bed4d-42ae-470b-92e3-246330ce16c5,train,0,ind,False,True,True,chirp3_2
bc06df08-0ce1-4fd3-8d02-ba791d171f4d,train,0,deu,True,True,True,chirp3_1
1f46b946-0237-432a-b253-0ffacce93fe5,train,1,ukr,False,False,True,chirp3_2
d4fbfd21-3605-4c01-8f8c-0c27ee7f1f3d,train,0,por,True,False,True,chirp3_1
1f029ad6-c54d-4354-aa2a-855e97618ff1,train,1,fra,False,False,True,chirp3_1
1ee7288a-cc12-4a33-9a4d-d09d4cfffabf,train,0,fin,True,False,True,chirp3_2
c24b483f-6301-4ba0-a564-98d300b6e611,train,1,deu,True,False,True,chirp3_1
d1d9fdcf-157b-4e15-b4ae-5a59d84763b7,train,0,por,False,True,True,chirp3_1
7842550e-79b0-4fec-86d9-fe3b4839b6a5,train,0,tur,False,True,True,chirp3_1
1f4c2ed0-3664-47cf-87fa-6d2af55c9a28,train,0,eng,False,True,True,chirp3_1
c24c861a-e11e-4d1a-8945-361b4e3d3276,train,0,eng,,,False,liva_1
a397ef19-431b-407d-8f5c-870a840c4e85,train,1,mar,True,False,True,chirp3_2
9a92c5d0-4a62-4405-a873-5c45c2c8148d,train,1,spa,True,False,True,chirp3_1
bc0e8eec-bb9c-4e29-88ab-40a52c5c4e32,train,0,eng,,,False,liva_1
942f4977-0b39-4f10-88e9-e28af84061b2,train,0,ita,True,False,True,chirp3_1
9a84724c-9a56-4f77-bbbc-b4ff0f2a6eda,train,1,ita,False,False,True,chirp3_1
c24ca00b-cb86-467b-8ece-d224e614f2e2,train,1,por,True,False,True,chirp3_1
1ede623f-7992-4dfe-9029-5d0e92d4ee5f,train,0,nor,False,False,True,chirp3_2
a3b8733e-2ecd-4116-9b22-20e454e01bcc,train,1,hin,False,False,True,chirp3_1
1ed4e6d8-b4b1-4a89-b275-fc779624cb7b,train,1,nor,False,False,True,chirp3_2
941be6dc-325d-463b-9cf8-eef81e6dd955,train,0,eng,,,False,liva_1
94412650-18a4-4706-955b-f5352d075bba,train,1,hin,True,False,True,chirp3_1
a3c8ef01-4e2c-4539-b691-618ccfa446c1,train,1,por,False,False,True,chirp3_1
1f353919-8a5e-4e8f-b284-a00f4263f48e,train,0,ita,False,True,True,chirp3_1
bc5e48d0-4a18-4804-800b-3ade4552e64b,train,1,por,True,False,True,chirp3_1
1f066b0c-62b2-4da0-967a-a782c1685942,train,1,deu,True,False,True,chirp3_1
c21c1319-d140-4d51-a154-bd35b83a02a2,train,0,eng,,,True,rime_2
78457c88-2ad1-4bb4-bb32-3b1abee09bf6,train,0,eng,,,False,midcentury_1
c2356f11-d47a-4dba-9fe9-df3cdb7167fe,train,1,fin,True,False,True,chirp3_2
9a591651-be50-487f-93e9-e9424758215c,train,1,spa,False,False,True,chirp3_1
c24a4730-0036-4ea0-bde9-05ab5bf74dd5,train,1,por,True,False,True,chirp3_1
78749ced-f618-49ab-9206-d8de10ff7735,train,1,vie,False,False,True,chirp3_2
9a8aadae-07ee-4051-9656-c075ed87d8fb,train,0,spa,True,False,True,chirp3_1
eaa1b7b4-246f-4b15-bf64-097df98e2470,train,0,pol,False,True,True,chirp3_1
ea7eefd7-c896-4657-88bf-3484e7812144,train,1,por,True,False,True,chirp3_1
a3acff32-24c5-46bf-a345-fda34953ad71,train,1,ukr,False,False,True,chirp3_2
d4fc92e9-af10-4c29-9f64-9589d2d91115,train,1,fin,False,False,True,chirp3_2
1ef19766-9ad9-4666-9f19-6d8e52b4f16b,train,1,fin,False,False,True,chirp3_2
785039d1-6dcf-4ae9-891f-d749e8621734,train,1,por,True,False,True,chirp3_1
1f035b2b-0466-44d5-97e1-126d4a477236,train,0,eng,True,False,True,chirp3_1
943dd0f2-4151-4f8e-b294-cc5f88967772,train,1,rus,True,False,True,chirp3_1
94793ca8-8461-48a5-80c9-ab441362918d,train,1,dan,True,False,True,chirp3_2
bc4e5c05-2c73-419b-a498-572390e6d677,train,1,tur,False,False,True,chirp3_1
1ee888c0-68cc-4b8c-a5ef-5776e8fb2779,train,0,fra,True,False,True,chirp3_1
bc08fa75-af9f-4e57-b118-cfa2cd9625f1,train,1,ara,False,False,True,chirp3_2
9a97302b-3a5c-4aa9-8434-eb6912fa1338,train,1,eng,False,False,True,chirp3_1
bc254a83-2020-4789-a64c-bea22813ce86,train,1,eng,,,False,liva_1
787516fa-3768-420e-8e31-52834caffea6,train,0,ind,False,False,True,chirp3_2
bc402158-aab9-4456-886c-3ee9036749a2,train,1,zho,True,False,True,chirp3_1
c246b8d2-2e58-4e4c-840d-b3bee228954d,train,0,eng,True,True,True,chirp3_1
93f91665-2ed9-4369-aec2-74a1e92e38ed,train,1,ind,False,False,True,chirp3_2
a3aca259-bb3c-4817-8cc1-d39fa47c0dea,train,1,eng,,,False,liva_1
7886f708-1506-4ab9-9b82-af85b727eaa0,train,1,spa,True,False,True,chirp3_1
7819dfc2-3cd2-46f5-947d-3cc8c2051143,train,0,nld,True,False,True,chirp3_1
d4ad0389-6e2d-4ca6-8f24-7087b19bc7c4,train,0,eng,,,True,rime_2
d4c3f495-8fc6-4a18-9895-da3cad149bb0,train,1,eng,,,False,liva_1
d207545b-2b5b-4d3c-9345-f5887b92a209,train,0,zho,False,True,True,chirp3_1
9a3175cf-36a2-431c-9c24-e30f9b61dc4b,train,0,ind,False,False,True,chirp3_2
bc624416-81ad-456d-9290-e9bd36ed3822,train,1,nor,False,False,True,chirp3_2
1ed7d58a-c002-48fb-8869-dc49627dbde2,train,1,por,True,False,True,chirp3_1
d1a6de44-014d-4871-bdf8-da8389c29232,train,1,eng,False,False,True,chirp3_1
a3c7ee29-f7ce-4d3a-83b5-a60b931cf76b,train,0,ara,True,False,True,chirp3_2
1ef7b00e-2c81-4511-8f1d-b1261a29ad65,train,0,eng,False,True,True,chirp3_1
1edf75df-8a6c-4b8e-aeac-36dc4d624da7,train,1,ukr,False,False,True,chirp3_2
ea854feb-220c-4e92-9833-53d20a508002,train,1,hin,False,False,True,chirp3_1
a3e7fdd5-5629-4d21-85e8-525b59d51651,train,1,eng,False,False,True,chirp3_1
78492a97-509b-4934-a87d-4f9365ec7e18,train,1,spa,False,False,True,chirp3_1
bc6c1fbc-73bc-4a68-bf98-e4451846ccca,train,0,ben,False,False,True,chirp3_2
d191b670-ac8c-48f4-aa62-947182fb5a58,train,1,deu,True,False,True,chirp3_1
9a7869ec-b54d-49fb-b1f1-15600a7995fc,train,0,tur,True,False,True,chirp3_1
9463eed8-8fc6-4ec3-ad5b-fc9c7423d52c,train,1,ben,False,False,True,chirp3_2
78374e15-44d1-410c-8d03-1b399be266d0,train,0,kor,False,True,True,chirp3_1
d4f9fcb2-0313-47d8-8b66-ab4a9b9ec4a4,train,1,eng,,,False,liva_1
9a9bf8fa-627a-4290-b5cf-eff4a51bbcae,train,1,por,True,False,True,chirp3_1
bc449600-ed24-4b83-94df-d36d11ad7a83,train,1,vie,False,False,True,chirp3_2
ea7d2170-9918-437f-afe1-14dca24e4d5b,train,0,hin,False,True,True,chirp3_1
c27af3c3-0b47-49b7-b5dd-90fc74caa91f,train,0,ben,True,True,True,chirp3_2
d4c068ba-b201-417f-a077-9c75979348ac,train,0,dan,True,True,True,chirp3_2
945c5441-09ed-4848-993b-e426679c7f4a,train,1,deu,True,False,True,chirp3_1
9a594067-b4e1-444e-a347-ee39bcbfe6bc,train,0,fra,True,True,True,chirp3_1
bc05191e-529b-4a2f-bfa1-d2d0993743ce,train,0,ita,False,True,True,chirp3_1
d1c7a217-139a-4bd6-aba0-1749f32ba763,train,1,eng,,,False,midcentury_1
9a722e37-e762-4762-a040-75a530f50329,train,1,eng,False,False,True,chirp3_1
783aa43b-2584-43e0-ae4c-0f05535f60c7,train,0,eng,,,False,liva_1
94312164-b4e8-45af-a9dc-642cb56678df,train,0,eng,,,True,orpheus_midfiller_1
944e024c-d08e-4e8c-9113-b2f1b3ba6eb7,train,0,zho,False,True,True,chirp3_1
ea61457e-6e8f-4909-bf32-3c718c9de116,train,0,spa,True,False,True,chirp3_1
9a975c6c-a6f2-4693-855e-ba8a068a4a4b,train,0,ind,True,False,True,chirp3_2
942acb06-9bcb-444c-996f-182350a1808a,train,1,rus,True,False,True,chirp3_1
c220ae69-13c8-4847-8e8a-0c4819865014,train,1,nld,True,False,True,chirp3_1
c28db97a-4c32-488d-8294-dc4b92ca5340,train,0,hin,True,False,True,chirp3_1
c25adffa-6496-4c30-8713-31bb6fbfea45,train,0,ukr,False,False,True,chirp3_2
a3ca8c9d-74f1-4e45-9ebc-06f03696a858,train,1,ara,False,False,True,chirp3_2
785075e7-4542-4681-9da1-d100a414d387,train,0,hin,False,True,True,chirp3_1
9a87042a-b660-479d-8dce-8d3fee257b92,train,0,por,True,False,True,chirp3_1
9447eaf9-1da9-4e5f-a2b1-1f9c957bed47,train,1,fin,False,False,True,chirp3_2
ea867c92-c4ea-4f17-b1ce-30cc7313be7e,train,1,nld,True,False,True,chirp3_1
a3e626c6-2afb-40a9-b172-1cac13c1c087,train,1,por,False,False,True,chirp3_1
d1bd2553-3b9e-4ab9-9d06-9674227b86a0,train,0,eng,,,False,liva_1
c22e7284-9509-46bf-be3a-5b732716b9e5,train,0,eng,,,False,liva_1
ea92d2d6-83c3-461f-b96a-389aa60b0656,train,0,eng,True,False,True,chirp3_1
7811d7d5-79e3-411d-9239-5b158ba1f125,train,1,eng,,,False,liva_1
d4ffe545-a32e-4585-bc21-10d34d630112,train,0,vie,True,False,True,chirp3_2
d1c590a4-a901-43d6-9cae-e8eee8feaad7,train,0,spa,True,False,True,chirp3_1
bc6180c6-eb9d-4008-bd69-f3f633c7c0be,train,0,por,False,True,True,chirp3_1
d204d8e5-5eb1-449a-b7d0-06f6036a1928,train,1,ita,True,False,True,chirp3_1
ea3c5ad1-fd54-416c-9f6e-c409363331f8,train,1,spa,True,False,True,chirp3_1
93fa0f73-cecd-47d7-ae39-f875a93ebd40,train,0,rus,False,True,True,chirp3_1
bc320f3c-9869-44a9-a177-faac5a90db7a,train,1,por,False,False,True,chirp3_1
bc8932ad-c36d-47c7-9960-1e72f05faa4b,train,0,mar,True,True,True,chirp3_2
bc0ab37b-259f-4339-8719-3442caf3303e,train,0,dan,False,True,True,chirp3_2
94125b27-b6e4-404d-a6cb-77637827969f,train,0,vie,False,True,True,chirp3_2
d4f69e9f-b309-4d20-b525-8cc2c8d7669e,train,1,nor,False,False,True,chirp3_2
7870768c-6b9f-4f2c-949d-c556e4e6a772,train,0,fin,False,True,True,chirp3_2
bc1153dc-a8ac-4376-8ce6-b565850ff346,train,0,eng,,,True,orpheus_midfiller_1
a3ded5af-48a8-43f4-832e-daf41f74d5fa,train,0,spa,True,True,True,chirp3_1
787541c6-18b6-4dca-b5fa-7cc37a10c2b5,train,1,eng,,,False,liva_1
c266d34b-78a6-4e37-8c0e-edbb17036076,train,1,ukr,False,False,True,chirp3_2
78493d1e-3a4c-4432-a0ec-263f428b4333,train,0,ara,True,True,True,chirp3_2
a3cec853-7633-46b9-a67a-3c3eba7a72ee,train,1,nld,False,False,True,chirp3_1
d4da9039-a9d5-444a-afb7-a0c530726e31,train,0,ben,False,True,True,chirp3_2
9428a07a-90c9-4614-a243-193e40ceebb9,train,0,zho,False,True,True,chirp3_1
78110a47-32b6-4d44-b3e2-c127145d9685,train,1,ita,True,False,True,chirp3_1
9a76fe3e-dbd6-481d-826e-113699c3e706,train,0,spa,False,True,True,chirp3_1
946e0869-6900-4817-be97-ab2cd52049bf,train,1,eng,,,False,liva_1
d4b70f35-291e-4d4a-8af5-64f9240ba454,train,0,zho,False,True,True,chirp3_1
9457d120-a5cf-426d-b6a5-885cff77bc95,train,1,deu,True,False,True,chirp3_1
d1a6a49a-22c7-4206-832d-604f41db7422,train,1,por,True,False,True,chirp3_1
9450a217-64ec-46d2-802a-0dface410511,train,1,hin,True,False,True,chirp3_1
a3e45aef-2f55-4661-a2dc-3658c58340c7,train,0,fra,False,True,True,chirp3_1
a3acb163-e95f-490d-9159-4d1b29ce7ed4,train,1,vie,False,False,True,chirp3_2
ea5ca81e-e2e4-4634-a9a6-a7e4d719716d,train,1,ind,False,False,True,chirp3_2
bc48b78e-725c-4d0a-8668-774284b07291,train,1,nld,True,False,True,chirp3_1
784a30ad-3b23-4ff1-9073-d084849a4c02,train,0,pol,True,True,True,chirp3_1
d1d9b956-c1a4-40fc-be29-ef4d919a8688,train,0,pol,True,False,True,chirp3_1
ea65a26e-51dc-4555-a38b-439be3bc3f4a,train,1,mar,False,False,True,chirp3_2
d4e74ced-97e6-4cb9-8de4-ab713614dec8,train,0,vie,True,False,True,chirp3_2
d1ae7ba3-6ddc-4053-9c48-05fb3d577afe,train,1,spa,False,False,True,chirp3_1
bc2b9a74-5304-4230-976c-1922ff1b7bf1,train,1,ben,False,False,True,chirp3_2
9a5934d6-81d0-45f5-bceb-1c806e6efd5f,train,1,eng,,,False,liva_1
7872b89a-6bd7-4c37-ba5f-c07fcdeb8883,train,1,tur,True,False,True,chirp3_1
a3bf0be8-79cc-4fec-a8ea-a36b73a9d836,train,1,fin,False,False,True,chirp3_2
c272db22-20fc-478a-a206-d33d2ad8f090,train,1,zho,True,False,True,chirp3_1
a3c64d2e-ed6f-41a9-ba8a-10d5dca2cfe2,train,1,ara,False,False,True,chirp3_2
d4f4cf02-a533-42ec-b447-9ed0b77142f3,train,0,eng,,,False,midcentury_1
c254b4fc-0d7b-49f5-b1e7-13d8dfe6cdb3,train,1,pol,True,False,True,chirp3_1
1f200174-b006-4f32-85f7-0f131db5ee53,train,0,ita,False,True,True,chirp3_1
9a35df7f-0a4b-4178-8989-90108444bde6,train,0,eng,,,False,midcentury_1
1f3225a2-705b-4ed5-a63c-8f2f5299ef1d,train,1,eng,,,True,rime_2
a3a26ac7-bdf7-4e7c-a16c-c50ef711df00,train,0,kor,True,False,True,chirp3_1
c226ce62-db4e-46b0-bc1c-fa8d67f55c91,train,0,deu,False,True,True,chirp3_1
c23bfa54-87b3-497a-b7e0-565c3766d3f5,train,1,eng,,,False,liva_1
d1894d94-7200-48ac-8895-a6b259a9d137,train,1,ara,False,False,True,chirp3_2
d1cda53b-d4b6-405a-95a1-5fa5e1faee4e,train,1,tur,False,False,True,chirp3_1
ea44790e-485f-4e8d-b298-c75aaf2f2ed3,train,0,jpn,False,True,True,chirp3_1
a3ad9c77-8cc8-4340-a80e-12dada8f7f9a,train,1,nld,True,False,True,chirp3_1
945d935a-0315-4309-bece-ba58cf76a890,train,1,ben,False,False,True,chirp3_2
9421b91b-597a-42b4-8135-239f55ada9c4,train,0,vie,True,True,True,chirp3_2
d4ebcf62-1c83-44ac-80e6-1bf3f4b6c3ea,train,1,ita,False,False,True,chirp3_1
ea65e358-6616-49d6-91d4-70d03a142778,train,1,kor,True,False,True,chirp3_1
ea6b3f2c-b863-4af9-b55d-9f38e1199f2a,train,0,vie,False,True,True,chirp3_2
d2077c8d-136e-4b94-ad96-398679312159,train,1,jpn,True,False,True,chirp3_1
781c5b81-f12a-419a-8985-5604dd6012b8,train,0,fin,False,True,True,chirp3_2
9a34e4de-91b7-4c4b-be2a-55fb4969102e,train,1,jpn,False,False,True,chirp3_1
1f441065-5394-488b-a53a-39d560829465,train,1,vie,False,False,True,chirp3_2
c22e3266-cad7-43cc-a654-a347b065d62e,train,1,fra,False,False,True,chirp3_1
947569cb-061e-44c8-af98-8a9896c6180e,train,1,vie,True,False,True,chirp3_2
7845aa1d-e32d-4881-9655-a76c9167f53a,train,0,ita,False,True,True,chirp3_1
1f4864c2-a06a-43ef-bedb-ebc2276bf67f,train,1,eng,,,False,midcentury_1
d4a95cdc-b627-431d-a9ac-3c2f53e32083,train,0,por,False,True,True,chirp3_1
9a57c2f2-fff1-43c5-9f43-6d6cdaa59a86,train,1,fin,False,False,True,chirp3_2
bc0f0802-d478-4361-98fe-e7a29aa0d970,train,1,fra,True,False,True,chirp3_1
a3bf2834-63ef-4a6a-9853-9ce296ea2e6c,train,0,mar,True,True,True,chirp3_2
a37d2fea-343f-4252-ada9-b5aede33246c,train,0,tur,True,False,True,chirp3_1
bc14d363-b06d-4fc7-a25c-028f6db1350c,train,1,deu,False,False,True,chirp3_1
bc6ac320-b661-4cd0-ace8-c546ce2d2b1d,train,1,eng,,,False,liva_1
940cd4d4-afe4-4641-8ba5-c164a1f9d4ee,train,0,eng,,,False,liva_1
946f5f64-b10a-4f9b-b2c9-d91d37886bb1,train,1,nld,True,False,True,chirp3_1
9405183d-a457-48dd-8ea6-6f195132336b,train,0,zho,True,True,True,chirp3_1
d4c07594-fef5-4d19-bb69-812e81612e5d,train,1,hin,False,False,True,chirp3_1
1ed3e8bc-8ccd-4a2a-a035-ad1fb266432d,train,1,eng,,,True,orpheus_grammar_1
ea75b45f-fb05-487b-990d-9f317506fa31,train,1,spa,,,False,mundo_1
d199e032-9503-4b66-842e-9f5d5f4a2155,train,0,dan,True,True,True,chirp3_2
bc0c2c01-e77c-45ed-8a3b-9176c4226f22,train,0,mar,False,True,True,chirp3_2
d1f99f7e-db11-41e1-a943-b4a6e6c6ed72,train,0,spa,True,False,True,chirp3_1
1f2289d4-3fc0-4821-9516-7f0f8d11ed92,train,0,ara,False,True,True,chirp3_2
d1a3214a-a2e3-44c8-8b4c-672d9db6e5f3,train,1,eng,False,False,True,chirp3_1
ea5d56ab-95cf-4005-822d-cbc56ce1e5c5,train,0,eng,True,False,True,chirp3_1
783123b1-a340-4a93-9472-73709f81a6a5,train,1,eng,,,False,liva_1
9a3ac8f2-0e6b-40e9-a974-25b7687e3396,train,1,spa,,,False,mundo_1
d191a00f-1530-4c34-a8a9-77859335c3a9,train,1,eng,,,False,liva_1
78582fa2-8c73-4b3c-ada8-1d6130cfc0ce,train,0,spa,False,True,True,chirp3_1
9a96db68-d2bd-4867-854a-ddd0555fe8aa,train,0,zho,False,True,True,chirp3_1
d1da6e33-f511-4217-ac6e-0d329bab01cf,train,1,eng,,,True,rime_2
947b48b2-6afb-4d0b-89a4-6fb980e18a6a,train,1,nor,False,False,True,chirp3_2
1efc09da-ed82-45bf-9b36-d641642c17d5,train,0,dan,True,True,True,chirp3_2
bc054c42-a337-4f73-a4da-61401640e0db,train,0,deu,False,True,True,chirp3_1
bc3dc420-7bba-4076-9b83-e6f4d947a9af,train,0,vie,True,False,True,chirp3_2
ea5d9e75-1c2e-423c-ac06-92f21f165ef9,train,0,eng,True,False,True,chirp3_1
9a9cfb81-d076-47df-a807-8716e9347265,train,0,spa,,,False,mundo_1
9aade940-e43e-40e9-9bb2-8cc6f7d4cbf6,train,0,tur,False,True,True,chirp3_1
785d1218-7adb-496b-a046-ecd0dd8fcae9,train,0,fin,True,True,True,chirp3_2
93f89cde-f6bf-430d-80a1-4fe7f1d69032,train,1,nor,True,False,True,chirp3_2
783afeac-bd95-448b-a18b-b489fd846cd2,train,1,hin,True,False,True,chirp3_1
bc73d92d-889e-4eb2-8c2a-387b340d9876,train,1,tur,False,False,True,chirp3_1
bc817b42-bae4-4608-b516-eece615bfc46,train,0,spa,True,False,True,chirp3_1
d509072a-ce64-4018-8c54-3b9ada47b75b,train,1,eng,,,False,human_5
94342e62-d7a9-472b-80e8-46bc904eba6f,train,1,eng,,,False,midcentury_1
bc43dcc1-9f78-409f-b243-5291b3225783,train,1,ukr,True,False,True,chirp3_2
d52014e3-06e4-4d34-a037-d50d3f30c6a7,train,1,ind,True,False,True,chirp3_2
d4d0b38f-0aa0-4526-8eb8-f4b6bfab7283,train,0,eng,,,False,liva_1
bc166fb8-4b9e-4db0-b1b6-7efd3aec3571,train,0,eng,True,True,True,chirp3_1
d1aa0580-d29d-4ac7-8a9c-7d21bac90feb,train,1,fra,False,False,True,chirp3_1
785eb2f6-6162-402a-b63c-194e599aefa7,train,0,por,True,False,True,chirp3_1
a3dc987f-34bc-4c29-ab6c-5f65105f58af,train,1,ara,False,False,True,chirp3_2
c276b2ef-0733-40cd-997c-32a504e5c551,train,1,nor,False,False,True,chirp3_2
9a285831-f957-4cf1-8396-c7db631871ea,train,0,eng,,,False,human_5
c240dbea-36d5-45e7-a716-3888d13e152b,train,0,rus,True,True,True,chirp3_1
94184177-1131-4d20-a006-6ef21aa9b186,train,1,deu,True,False,True,chirp3_1
eaa742c5-0675-49c0-aa97-479ffd62771b,train,1,ben,False,False,True,chirp3_2
bc57ed50-c9e7-4643-92d3-1a4a4a28df7c,train,0,dan,False,True,True,chirp3_2
93fcee77-2c97-44c6-99cf-69fe2d491694,train,0,jpn,False,True,True,chirp3_1
eaa9cf98-c0cc-453d-9ce7-d1a95292825a,train,0,nld,True,False,True,chirp3_1
945a573c-7504-459b-ad4a-da7af2a410ae,train,1,dan,True,False,True,chirp3_2
9a6adb86-3b89-414b-9f9f-3d1055cf7e7e,train,0,hin,False,True,True,chirp3_1
d4ec8eec-617d-4ae9-937a-5d081fa67832,train,0,eng,,,False,midcentury_1
9a6ecde4-8c74-4a69-9715-9caa77924113,train,0,spa,False,True,True,chirp3_1
1f2bced7-5b1f-45d1-b60c-9c09f5b1d74e,train,0,eng,,,False,liva_1
785f90cf-8546-404f-9d78-fc191c254e20,train,1,ind,False,False,True,chirp3_2
a3e6d274-8013-49f2-8709-d0f8689060b0,train,0,eng,,,False,human_5
7855e203-1991-45bb-927a-488253218c01,train,0,rus,True,False,True,chirp3_1
1f2a79bc-7622-4794-bdcf-3f7b633b7c66,train,1,eng,,,False,midcentury_1
eaa680cb-2ede-42cc-9c57-be2d36be0eb2,train,1,ind,False,False,True,chirp3_2
9417d475-ce0d-432d-be50-19497796730c,train,0,kor,False,True,True,chirp3_1
78223ccc-bd0f-4826-8cdd-f8fca249b48d,train,0,pol,True,True,True,chirp3_1
d210e185-a259-4903-8898-a27468723bfc,train,1,pol,True,False,True,chirp3_1
bc202236-1d21-4eb0-bcd8-51d7ea9b82d0,train,0,ara,True,True,True,chirp3_2
bc36f28e-544c-4f06-94b8-a66f0f2d02f6,train,0,nld,True,True,True,chirp3_1
d196b42a-814b-4b6c-ba62-e7910e8c5704,train,0,vie,False,False,True,chirp3_2
d19bf0c9-200d-4d8d-b62a-f48909e438f2,train,0,eng,,,True,orpheus_midfiller_1
d4c75a79-73de-4023-b6e1-d7e49480f65d,train,0,spa,True,True,True,chirp3_1
9a325989-054a-42ef-844f-ac63e5a64d78,train,0,spa,True,False,True,chirp3_1
d1b919ad-928b-49a0-9b93-600813e84d64,train,1,nld,False,False,True,chirp3_1
a3af14ff-189f-458a-9fed-00ba2e179d4d,train,1,kor,True,False,True,chirp3_1
9a49f8fd-1897-4212-813a-e2560c24d137,train,0,mar,False,True,True,chirp3_2
9a3895de-2360-4846-8672-e22c0c84fbdb,train,1,spa,True,False,True,chirp3_1
c28e884d-252f-474e-94b0-612d1db15838,train,1,deu,True,False,True,chirp3_1
7824b42f-026e-4c6b-955f-8edf1a2eb48d,train,0,jpn,True,True,True,chirp3_1
c2b0593a-ae3b-4b7e-ba13-33e90d991661,train,0,nld,True,True,True,chirp3_1
9a621409-3c5c-4b8d-a81a-d12b3c5b31d2,train,0,ukr,False,True,True,chirp3_2
c234f6a9-7b39-4510-90bd-b4da66660e65,train,1,eng,False,False,True,chirp3_1
9a51642c-ae7a-4249-aff2-b03426832d00,train,0,fin,False,False,True,chirp3_2
bc7f68c1-4056-48cb-8ee6-8133a4f965f6,train,0,ind,False,True,True,chirp3_2
d1b6d90f-1577-4645-aa2d-f7632b120fcc,train,0,jpn,False,True,True,chirp3_1
9a863f27-de1e-471e-9921-40b6d4a34d5e,train,0,eng,,,False,liva_1
9a37659d-492f-4dac-a4ef-ae7f9eb4707d,train,1,nld,False,False,True,chirp3_1
7879967d-7055-447a-ba26-bd41587fc026,train,1,deu,True,False,True,chirp3_1
1f054ea9-0e7a-4ca5-8e51-57e3a0cb529f,train,0,mar,False,True,True,chirp3_2
ea4d42bd-cc4b-422e-8e77-d5ea8e923288,train,0,ind,False,True,True,chirp3_2
787842fb-ad26-4b7e-bb6c-962eadccc30d,train,1,eng,True,False,True,chirp3_1
94090675-e86b-40e3-afaf-938fac2a7c16,train,1,tur,True,False,True,chirp3_1
1f3f757f-f528-4cba-b651-2c0f68d861e0,train,1,eng,,,False,liva_1
d19952ae-d8ba-4231-b422-cac28ab21ff8,train,0,zho,True,True,True,chirp3_1
c23447fd-adf4-410e-ab38-2a2a0dbbe185,train,0,ind,True,True,True,chirp3_2
a3aee7bb-d905-4dc7-8a1e-434d33b75a8a,train,0,hin,True,False,True,chirp3_1
d1c794b9-2d57-4c92-8b97-7c2a31edd61f,train,0,eng,,,False,liva_1
a39342b7-fa18-464d-9bc9-f4af5151b526,train,0,eng,True,True,True,chirp3_1
93ed9c07-ab7b-4144-8a8a-d1d1cfe55f35,train,1,por,True,False,True,chirp3_1
1f2ab800-149d-4fb9-b409-a2630f4be23b,train,1,rus,True,False,True,chirp3_1
7860cba2-9327-4b07-918a-5a1af53ef135,train,1,fin,True,False,True,chirp3_2
ea3c55bb-c216-44aa-a607-02df230535c2,train,1,hin,False,False,True,chirp3_1
d51868eb-ea81-421e-8c43-785534de557a,train,1,tur,True,False,True,chirp3_1
d505c07e-21ce-4195-97d0-99ee480d51f9,train,1,ara,False,False,True,chirp3_2
d4c129d3-0bc4-4e8c-9c6e-f83c08a5c0d5,train,0,eng,,,False,liva_1
9a95a652-5086-4be2-b0ec-d9eedae0e44c,train,0,eng,,,False,midcentury_1
1f13f8da-a058-4237-9af0-e5112b545ce5,train,1,deu,True,False,True,chirp3_1
94050a5b-adcc-49ae-972d-2e5816d7c85c,train,1,mar,False,False,True,chirp3_2
d1ca98af-0474-4207-a4e8-48f853f8d389,train,1,nld,True,False,True,chirp3_1
ea58140d-261d-498a-8585-3deca1036cb0,train,1,eng,True,False,True,chirp3_1
9a3d1cab-366d-4a5c-9435-9b6047727c8a,train,0,mar,True,False,True,chirp3_2
1f016bf6-6f25-4421-9ebe-fa21bea784a2,train,0,eng,,,False,liva_1
9a86f187-f8c3-4217-9e42-c32a7b2f38d2,train,0,ara,True,False,True,chirp3_2
1ee45f30-b96c-4d28-b44e-d11946581e53,train,0,kor,False,True,True,chirp3_1
c248650d-690e-4f42-8e99-9fa0dea735c0,train,0,fin,False,False,True,chirp3_2
a384b759-93ff-4145-9b94-753d019e739f,train,0,eng,,,False,liva_1
c270003f-44f8-4776-b88c-67888a07ad3c,train,1,mar,True,False,True,chirp3_2
d4c47508-785c-45ea-8cb6-355155621cb6,train,0,ben,False,True,True,chirp3_2
1ef40c1e-c2aa-48d5-becd-388bdd712529,train,0,ben,False,True,True,chirp3_2
a3c206a0-b84d-419d-bf8a-158b40b0a2f1,train,1,ara,False,False,True,chirp3_2
9aae2dfd-538d-4cda-b2b6-1be9f5744102,train,0,eng,,,False,liva_1
c295ca38-0da7-4889-8497-83ce6a62a067,train,1,vie,True,False,True,chirp3_2
